repetition,blksize_kb,limits_pct,mode,maxbw,limit,benchmark,job,read_bw,write_bw
3,4,40,20,20,randread,299,59,"fio","randread-sdb-4k-seq",58,0
3,4,30,30,30,write,15397,4619,"fio","write-sdb-4k-seq",0,2721
3,4,30,30,30,read,26194,7858,"fio","read-sdb-4k-seq",2945,0
3,4,30,30,30,randread,299,89,"fio","randread-sdb-4k-seq",88,0
3,4,30,30,40,write,15397,4619,"fio","write-sdb-4k-seq",0,2727
3,4,30,30,40,read,26194,7858,"fio","read-sdb-4k-seq",2991,0
3,4,30,30,40,randread,299,119,"fio","randread-sdb-4k-seq",119,0
3,4,25,50,25,write,15397,3849,"fio","write-sdb-4k-seq",0,2005
3,4,25,50,25,read,26194,13097,"fio","read-sdb-4k-seq",2431,0
3,4,25,50,25,randread,299,74,"fio","randread-sdb-4k-seq",73,0
3,4,20,20,40,write,15397,3079,"fio","write-sdb-4k-seq",0,1204
3,4,20,20,40,read,26194,5238,"fio","read-sdb-4k-seq",1349,0
3,4,20,20,40,randread,299,119,"fio","randread-sdb-4k-seq",118,0
3,4,60,20,20,write,15397,9238,"fio","write-sdb-4k-seq",0,8291
3,4,60,20,20,read,26194,5238,"fio","read-sdb-4k-seq",5046,0
3,4,60,20,20,randread,299,59,"fio","randread-sdb-4k-seq",58,0
3,4,50,25,25,write,15397,7698,"fio","write-sdb-4k-seq",0,7014
3,4,50,25,25,read,26194,6548,"fio","read-sdb-4k-seq",6232,0
3,4,50,25,25,randread,299,74,"fio","randread-sdb-4k-seq",73,0
3,4,10,10,80,write,15397,1539,"fio","write-sdb-4k-seq",0,471
3,4,10,10,80,read,26194,2619,"fio","read-sdb-4k-seq",503,0
3,4,10,10,80,randread,299,239,"fio","randread-sdb-4k-seq",227,0
3,4096,40,25,25,write,15397,6158,"fio","write-sdb-4096k-seq",0,6182
3,4096,40,25,25,read,26194,6548,"fio","read-sdb-4096k-seq",6547,0
3,4096,40,25,25,randread,299,74,"fio","randread-sdb-4096k-seq",70,0
3,4096,25,40,25,write,15397,3849,"fio","write-sdb-4096k-seq",0,3876
3,4096,25,40,25,read,26194,10477,"fio","read-sdb-4096k-seq",10453,0
3,4096,25,40,25,randread,299,74,"fio","randread-sdb-4096k-seq",76,0
3,4096,20,60,20,write,15397,3079,"fio","write-sdb-4096k-seq",0,3107
3,4096,20,60,20,read,26194,15716,"fio","read-sdb-4096k-seq",15743,0
3,4096,20,60,20,randread,299,59,"fio","randread-sdb-4096k-seq",61,0
3,4096,80,10,10,write,15397,12317,"fio","write-sdb-4096k-seq",0,12307
3,4096,80,10,10,read,26194,2619,"fio","read-sdb-4096k-seq",2628,0
3,4096,80,10,10,randread,299,29,"fio","randread-sdb-4096k-seq",30,0
3,4096,40,30,30,write,15397,6158,"fio","write-sdb-4096k-seq",0,6182
3,4096,40,30,30,read,26194,7858,"fio","read-sdb-4096k-seq",7887,0
3,4096,40,30,30,randread,299,89,"fio","randread-sdb-4096k-seq",92,0
3,4096,25,25,40,write,15397,3849,"fio","write-sdb-4096k-seq",0,3876
3,4096,25,25,40,read,26194,6548,"fio","read-sdb-4096k-seq",6547,0
3,4096,25,25,40,randread,299,119,"fio","randread-sdb-4096k-seq",123,0
3,4096,30,40,30,write,15397,4619,"fio","write-sdb-4096k-seq",0,4645
3,4096,30,40,30,read,26194,10477,"fio","read-sdb-4096k-seq",10472,0
3,4096,30,40,30,randread,299,89,"fio","randread-sdb-4096k-seq",88,0
3,4096,20,40,20,write,15397,3079,"fio","write-sdb-4096k-seq",0,3107
3,4096,20,40,20,read,26194,10477,"fio","read-sdb-4096k-seq",10472,0
3,4096,20,40,20,randread,299,59,"fio","randread-sdb-4096k-seq",61,0
3,4096,25,25,50,write,15397,3849,"fio","write-sdb-4096k-seq",0,3876
3,4096,25,25,50,read,26194,6548,"fio","read-sdb-4096k-seq",6547,0
3,4096,25,25,50,randread,299,149,"fio","randread-sdb-4096k-seq",154,0
3,4096,20,20,60,write,15397,3079,"fio","write-sdb-4096k-seq",0,3107
3,4096,20,20,60,read,26194,5238,"fio","read-sdb-4096k-seq",5261,0
3,4096,20,20,60,randread,299,179,"fio","randread-sdb-4096k-seq",185,0
3,4096,20,20,20,write,15397,3079,"fio","write-sdb-4096k-seq",0,3108
3,4096,20,20,20,read,26194,5238,"fio","read-sdb-4096k-seq",5261,0
3,4096,20,20,20,randread,299,59,"fio","randread-sdb-4096k-seq",61,0
3,4096,10,80,10,write,15397,1539,"fio","write-sdb-4096k-seq",0,1570
3,4096,10,80,10,read,26194,20955,"fio","read-sdb-4096k-seq",20956,0
3,4096,10,80,10,randread,299,29,"fio","randread-sdb-4096k-seq",30,0
3,4096,40,20,20,write,15397,6158,"fio","write-sdb-4096k-seq",0,6182
3,4096,40,20,20,read,26194,5238,"fio","read-sdb-4096k-seq",5261,0
3,4096,40,20,20,randread,299,59,"fio","randread-sdb-4096k-seq",61,0
3,4096,30,30,30,write,15397,4619,"fio","write-sdb-4096k-seq",0,4645
3,4096,30,30,30,read,26194,7858,"fio","read-sdb-4096k-seq",7887,0
3,4096,30,30,30,randread,299,89,"fio","randread-sdb-4096k-seq",88,0
3,4096,30,30,40,write,15397,4619,"fio","write-sdb-4096k-seq",0,4645
3,4096,30,30,40,read,26194,7858,"fio","read-sdb-4096k-seq",7886,0
